Student_ID,Age,10th_Percentage,12th_Percentage,12th_Stream,Degree,CGPA,Programming,Communication,Leadership,Creativity,Problem_Solving,Technology_Interest,Medical_Interest,Finance_Interest,Government_Interest,Business_Interest,Teaching_Interest,Law_Interest,Physical_Fitness,Personality,Hobby,Career
4110,25,60,84,Science_PCB,BSc Data Science,7.47,5,2,4,4,5,2,2,4,4,3,5,4,3,Analytical,Music,Research Scientist
4111,22,75,92,Arts,BFA,8.11,4,4,3,5,5,2,4,2,5,2,4,5,3,Research,Drawing,Designer
4112,25,65,72,Commerce,BCom,6.16,3,2,2,4,4,5,3,5,5,2,2,5,4,Analytical,Reading,Accountant
4113,20,57,85,Science_PCB,BHMS,9.02,5,5,2,3,3,3,5,4,5,5,5,5,5,Analytical,Social Work,Doctor
4114,21,70,86,Science_PCM,BSc Data Science,10.0,5,2,2,4,4,5,3,2,5,5,4,2,4,Creative,Drawing,Data Scientist
4115,20,53,92,Science_PCM,BSc Data Science,8.47,5,4,4,4,5,5,4,3,2,4,2,5,3,Analytical,Music,Research Scientist
4116,20,74,57,Science_PCB,BSc Nursing,6.9,5,5,3,3,4,5,5,2,4,4,4,2,2,Research,Writing,Nurse
4117,25,98,69,Commerce,CA,8.26,3,4,2,4,5,4,5,5,5,5,2,4,3,Helping,Social Work,Bank Manager
4118,20,75,98,Science_PCB,BSc Microbiology,8.43,3,5,4,2,3,4,5,4,4,3,2,5,2,Analytical,Drawing,Medical Researcher
4119,17,93,83,Arts,LLB,9.63,3,5,4,2,2,4,5,3,4,5,5,5,2,Analytical,Social Work,Lawyer
4120,21,92,92,Science_PCB,BSc Data Science,7.63,5,4,3,4,5,5,3,4,3,5,4,4,2,Analytical,Public Speaking,Research Scientist
4121,21,69,77,Arts,BBA,8.48,4,4,5,2,3,2,3,3,2,5,2,2,3,Leadership,Social Work,Entrepreneur
4122,21,52,75,Science_PCM,BCA,8.2,5,2,2,4,5,5,5,3,2,4,2,2,5,Analytical,Music,Software Developer
4123,17,98,98,Arts,BA Economics,6.6,5,4,4,2,2,5,2,5,5,4,4,3,4,Analytical,Writing,Government Officer
4124,22,75,89,Commerce,BBA,6.84,5,3,4,4,4,5,4,5,5,4,2,4,4,Leadership,Reading,Bank Manager
4125,24,98,54,Science_PCM,BCA,6.76,5,3,2,2,4,5,3,3,5,4,3,4,4,Research,Public Speaking,Software Developer
4126,24,92,66,Commerce,BA Economics,6.85,5,4,2,2,3,3,5,3,5,4,2,5,2,Helping,Writing,Government Officer
4127,17,53,91,Science_PCM,BTech,8.74,5,5,2,4,5,5,4,2,4,3,4,5,4,Leadership,Writing,Software Developer
4128,24,62,55,Science_PCB,BSc Nursing,8.27,5,4,2,3,5,3,5,2,2,3,5,3,3,Leadership,Reading,Nurse
4129,21,82,78,Science_PCM,BSc Data Science,7.48,2,5,3,4,5,2,5,3,5,4,2,5,3,Helping,Sports,Research Scientist
4130,23,60,81,Commerce,BBA,7.4,2,4,4,5,4,4,2,5,2,3,5,3,5,Research,Social Work,Bank Manager
4131,22,87,90,Commerce,BBA,7.32,3,4,5,5,5,2,4,3,3,5,2,3,5,Helping,Social Work,Marketing Manager
4132,17,56,66,Commerce,BA Economics,8.0,5,5,2,5,4,5,5,4,5,5,4,3,5,Helping,Sports,Government Officer
4133,24,66,85,Arts,LLB,7.2,3,5,5,4,4,2,3,3,2,3,5,5,2,Leadership,Drawing,Lawyer
4134,21,69,97,Science_PCM,BTech,7.17,5,3,3,3,4,5,5,5,2,4,2,2,4,Analytical,Writing,Software Developer
4135,24,73,88,Commerce,BCom,6.97,2,2,5,4,5,3,3,5,4,3,2,2,3,Analytical,Social Work,Bank Manager
4136,19,91,54,Commerce,BBA,9.96,5,4,5,2,4,4,5,4,3,5,2,3,5,Helping,Public Speaking,Marketing Manager
4137,24,76,60,Commerce,BBA,9.27,2,4,5,5,2,3,2,4,3,5,2,3,3,Creative,Sports,Marketing Manager
4138,18,98,62,Commerce,BA,9.98,5,5,3,5,3,5,2,3,5,5,3,2,4,Research,Public Speaking,Government Officer
4139,23,80,99,Science_PCM,BFA,7.29,3,4,4,5,2,2,3,3,5,4,4,3,2,Creative,Coding,Designer
4140,24,86,89,Commerce,CA,7.93,5,4,2,3,4,4,4,5,2,4,3,2,4,Analytical,Drawing,Bank Manager
4141,19,86,87,Science_PCM,BTech,7.5,5,5,5,3,5,5,5,4,2,2,2,2,4,Analytical,Coding,AI Engineer
4142,24,80,67,Science_PCB,BHMS,7.82,3,5,5,4,3,2,5,4,4,2,3,2,3,Leadership,Social Work,Doctor
4143,21,74,93,Science_PCM,BTech,8.04,5,5,2,5,4,5,5,2,3,4,3,2,4,Leadership,Social Work,Software Developer
4144,25,92,72,Commerce,BBA,6.33,3,3,5,2,4,4,2,5,3,2,4,3,4,Leadership,Social Work,Financial Analyst
4145,19,94,88,Science_PCM,BCA,6.79,5,4,2,2,4,5,3,3,5,2,3,3,5,Analytical,Drawing,Data Scientist
4146,19,50,87,Science_PCM,BCA,6.96,5,2,5,3,5,5,2,5,4,3,4,3,4,Research,Public Speaking,Data Scientist
4147,20,92,98,Science_PCB,BSc Nursing,9.18,3,4,3,5,3,2,5,5,3,3,5,5,4,Helping,Coding,Nurse
4148,23,97,80,Commerce,BBA,7.94,2,2,5,4,2,3,2,5,2,5,5,4,4,Helping,Drawing,Marketing Manager
4149,18,70,65,Science_PCM,BCA,6.94,5,3,3,2,4,5,2,5,4,3,2,4,5,Leadership,Public Speaking,Data Scientist
4150,24,67,89,Commerce,BBA,9.89,3,4,5,5,3,3,5,2,4,5,3,3,3,Creative,Coding,Entrepreneur
4151,17,91,73,Commerce,BA Economics,9.46,2,5,2,5,2,4,2,3,5,2,4,3,3,Leadership,Reading,Government Officer
4152,21,72,90,Science_PCM,BSc Data Science,9.78,5,3,2,4,5,4,2,4,2,2,3,5,2,Research,Social Work,Research Scientist
4153,22,85,85,Science_PCM,BTech,6.31,3,5,5,5,4,2,2,5,5,3,2,5,4,Helping,Sports,Civil Engineer
4154,25,72,89,Science_PCM,BTech,9.94,5,5,2,5,5,5,4,4,5,2,5,5,3,Research,Coding,Software Developer
4155,24,81,54,Commerce,BBA,8.29,2,4,2,3,5,2,3,5,4,5,5,4,3,Helping,Public Speaking,Bank Manager
4156,22,79,76,Science_PCM,BCA,6.65,5,2,4,5,4,5,3,3,4,3,4,3,5,Research,Writing,Software Developer
4157,23,90,79,Science_PCM,BTech,8.11,2,3,4,2,4,3,3,4,4,5,2,4,3,Creative,Drawing,Civil Engineer
4158,17,51,78,Commerce,BCom,8.38,4,4,2,4,5,2,3,5,5,5,3,2,3,Analytical,Drawing,Bank Manager
4159,23,51,75,Commerce,BCom,6.09,5,3,5,2,5,5,3,5,5,3,2,3,2,Creative,Public Speaking,Accountant
4160,19,84,91,Science_PCM,BSc,8.74,5,5,4,4,5,5,3,3,3,4,2,5,3,Analytical,Social Work,Research Scientist
4161,17,71,64,Science_PCM,BCA,9.4,5,2,3,4,4,5,2,5,3,3,3,5,4,Creative,Reading,AI Engineer
4162,20,76,97,Commerce,BA Economics,8.79,3,4,5,2,4,2,4,4,5,4,4,4,3,Leadership,Sports,Government Officer
4163,20,72,86,Arts,BTech,8.28,3,4,5,3,2,5,3,2,5,3,4,3,5,Helping,Writing,Defence Officer
4164,24,72,77,Science_PCM,BSc Data Science,9.91,3,3,2,4,5,4,4,4,5,2,4,5,3,Leadership,Drawing,Research Scientist
4165,17,72,67,Science_PCB,MBBS,7.37,4,5,5,2,5,4,5,4,3,4,5,5,5,Analytical,Public Speaking,Doctor
4166,18,99,71,Arts,BEd,7.86,4,5,5,2,2,4,5,3,3,5,5,4,3,Leadership,Reading,Teacher
4167,20,50,68,Science_PCM,BCA,9.83,5,3,4,5,5,5,5,5,2,4,2,2,3,Research,Reading,AI Engineer
4168,19,69,59,Science_PCB,BAMS,9.44,2,4,4,4,5,3,5,3,5,4,2,5,4,Creative,Drawing,Doctor
4169,24,90,65,Science_PCM,BTech,6.09,3,5,3,3,4,5,3,2,3,2,2,5,4,Research,Coding,Civil Engineer
4170,17,54,85,Commerce,BBA,6.9,3,3,5,4,5,4,3,5,4,5,5,2,2,Research,Drawing,Financial Analyst
4171,18,84,76,Science_PCM,BTech,9.62,4,3,3,4,3,3,4,4,2,3,4,4,3,Analytical,Coding,Civil Engineer
4172,19,91,71,Science_PCM,BCA,9.8,5,3,2,2,5,5,3,2,3,4,2,3,5,Analytical,Sports,AI Engineer
4173,17,55,67,Science_PCB,BSc Microbiology,6.27,4,4,5,3,4,3,5,5,2,3,4,3,3,Research,Coding,Medical Researcher
4174,24,78,87,Science_PCM,BSc Data Science,8.6,2,4,3,4,5,3,4,3,4,4,4,4,3,Research,Drawing,Research Scientist
4175,18,54,53,Commerce,BBA,8.09,3,5,5,2,4,2,5,2,4,5,2,2,4,Analytical,Social Work,Marketing Manager
4176,18,50,69,Science_PCM,BTech,8.71,4,4,4,3,5,2,5,4,3,5,5,5,4,Research,Drawing,Civil Engineer
4177,19,95,99,Arts,LLB,7.43,3,5,3,2,5,2,5,4,5,4,5,5,3,Leadership,Social Work,Lawyer
4178,23,82,50,Commerce,BA,6.93,3,5,5,3,5,4,2,3,5,3,4,2,2,Research,Coding,Government Officer
4179,24,92,60,Arts,BEd,7.97,2,5,5,4,2,2,4,3,3,3,5,5,2,Leadership,Drawing,Teacher
4180,22,60,70,Arts,BFA,9.75,3,5,2,5,3,2,3,3,2,3,4,3,5,Research,Social Work,Designer
4181,17,78,64,Commerce,BA Economics,6.07,5,4,5,2,4,3,5,5,5,5,2,3,4,Helping,Writing,Government Officer
4182,23,71,81,Science_PCB,BSc Nursing,6.4,2,4,3,3,3,4,5,3,3,5,5,3,3,Research,Coding,Nurse
4183,24,76,52,Science_PCM,BFA,8.62,2,3,4,5,3,5,2,4,2,4,4,3,5,Creative,Writing,Designer
4184,22,51,61,Science_PCM,BCA,9.37,5,3,5,4,5,5,3,4,2,4,4,2,3,Creative,Music,AI Engineer
4185,18,82,94,Commerce,CMA,7.12,5,3,5,4,5,4,4,5,4,3,4,5,5,Creative,Coding,Financial Analyst
4186,25,73,69,Science_PCM,BCA,6.84,5,3,3,4,4,5,2,5,5,5,2,3,4,Leadership,Social Work,Software Developer
4187,21,80,58,Arts,BA,8.91,3,5,5,3,5,3,3,3,3,5,5,3,4,Helping,Sports,Teacher
4188,17,79,96,Commerce,BA,6.6,2,4,4,2,5,4,2,2,5,4,2,4,5,Analytical,Coding,Government Officer
4189,22,94,51,Science_PCB,BSc Nursing,6.42,4,4,3,3,3,5,5,4,4,2,4,3,3,Leadership,Coding,Nurse
4190,21,96,65,Arts,BA,7.89,5,5,3,2,5,3,4,5,2,3,5,4,2,Research,Coding,Teacher
4191,25,57,67,Commerce,BCom,7.18,5,4,3,3,5,5,4,5,3,5,4,4,3,Leadership,Drawing,Financial Analyst
4192,20,55,58,Science_PCM,BSc,7.94,3,3,4,4,5,3,4,4,3,3,4,5,2,Leadership,Music,Research Scientist
4193,20,58,54,Arts,BA,7.35,5,5,3,3,2,4,3,3,5,4,2,5,4,Analytical,Public Speaking,Government Officer
4194,21,62,73,Commerce,BA,8.07,2,2,5,4,3,3,3,5,2,5,2,3,5,Leadership,Drawing,Entrepreneur
4195,20,57,64,Science_PCB,BSc Nursing,9.02,3,4,2,5,2,3,5,4,2,3,4,3,4,Analytical,Music,Nurse
4196,21,90,73,Commerce,BCom,6.23,2,3,2,5,4,2,5,5,3,5,3,4,4,Research,Sports,Financial Analyst
4197,22,99,66,Science_PCM,BCA,6.94,5,4,3,3,4,5,4,3,5,3,3,3,3,Analytical,Drawing,AI Engineer
4198,17,78,81,Commerce,CA,7.05,2,4,4,2,5,5,5,5,5,4,3,5,5,Helping,Sports,Accountant
4199,23,51,75,Science_PCM,BTech,7.45,3,4,3,3,2,3,4,4,2,3,4,4,2,Creative,Coding,Civil Engineer
4200,19,91,88,Arts,BDes,9.96,2,2,4,5,3,4,5,2,3,5,3,2,5,Helping,Sports,Designer
4201,17,68,55,Science_PCM,BCA,6.3,5,3,4,2,5,5,5,4,5,5,3,2,5,Research,Social Work,Software Developer
4202,22,63,67,Commerce,BBA,7.24,3,3,3,2,5,4,2,5,4,5,4,2,2,Creative,Social Work,Financial Analyst
4203,23,64,98,Science_PCM,BSc,9.05,3,4,2,4,5,4,5,2,5,2,5,2,5,Leadership,Writing,Research Scientist
4204,23,93,58,Commerce,BBA,8.48,5,2,5,2,5,3,5,4,2,5,2,5,5,Analytical,Social Work,Entrepreneur
4205,25,73,68,Commerce,BCom,9.33,4,5,3,2,4,2,2,5,4,4,4,3,3,Creative,Reading,Accountant
4206,22,86,82,Science_PCM,BSc,7.34,5,3,3,4,5,2,5,4,2,3,2,3,4,Leadership,Music,Research Scientist
4207,17,69,74,Science_PCM,BCA,7.76,5,3,2,3,4,5,3,5,4,2,5,4,2,Research,Public Speaking,Data Scientist
4208,19,69,90,Science_PCM,BCA,9.98,5,3,3,3,4,5,4,4,4,3,3,4,5,Analytical,Social Work,Software Developer
4209,18,67,89,Science_PCM,BCA,8.56,5,3,5,4,5,5,4,3,3,5,3,2,5,Research,Music,Data Scientist
4210,24,62,92,Science_PCB,BSc Nursing,9.52,2,5,3,3,3,5,5,4,4,3,4,2,4,Leadership,Reading,Nurse
4211,24,61,94,Science_PCM,BTech,8.96,5,2,4,2,4,5,5,2,2,2,5,3,5,Creative,Drawing,Software Developer
4212,23,67,71,Commerce,BA,9.06,2,5,4,2,5,5,3,2,5,2,2,3,4,Analytical,Writing,Government Officer
4213,17,63,95,Commerce,BA Economics,8.85,4,4,5,2,5,3,4,5,5,2,3,4,5,Helping,Sports,Government Officer
4214,25,60,53,Commerce,BBA,8.19,3,4,5,5,5,4,2,5,5,3,2,2,2,Creative,Coding,Financial Analyst
4215,18,63,69,Commerce,BA,7.56,5,4,5,4,2,5,5,2,2,5,2,5,2,Leadership,Social Work,Entrepreneur
4216,23,68,85,Science_PCM,BTech,9.8,3,5,4,5,2,4,5,2,5,3,4,5,5,Leadership,Drawing,Defence Officer
4217,20,60,81,Arts,BA,9.86,2,5,4,2,3,4,5,3,5,2,5,3,4,Helping,Sports,Government Officer
4218,21,87,99,Science_PCB,BSc Biotechnology,8.03,4,5,2,4,5,5,5,2,2,2,3,4,2,Leadership,Social Work,Medical Researcher
4219,22,57,94,Commerce,BBA,8.6,4,2,5,5,5,5,4,5,2,2,2,5,2,Research,Coding,Bank Manager
4220,19,68,83,Science_PCB,BSc Biotechnology,7.73,3,4,3,5,4,2,5,2,5,2,2,2,2,Helping,Drawing,Medical Researcher
4221,22,77,68,Commerce,BBA,8.0,5,5,5,2,2,4,4,2,4,5,5,3,5,Analytical,Writing,Marketing Manager
4222,17,82,71,Commerce,BCom,6.48,3,4,2,2,5,2,2,5,3,2,4,4,3,Analytical,Coding,Financial Analyst
4223,22,54,51,Commerce,BBA,7.01,3,5,3,4,5,5,5,5,3,3,2,4,3,Creative,Writing,Financial Analyst
4224,22,98,75,Science_PCM,BCA,7.9,5,3,2,2,5,5,3,3,4,5,3,4,5,Leadership,Writing,AI Engineer
4225,22,58,87,Science_PCB,MBBS,6.36,5,4,2,4,2,2,5,3,3,2,3,4,5,Leadership,Drawing,Doctor
4226,17,53,59,Commerce,BBA,8.95,2,3,3,2,4,3,3,5,3,3,5,2,4,Helping,Social Work,Financial Analyst
4227,19,55,94,Science_PCB,BHMS,6.36,4,5,4,5,3,5,5,4,5,5,3,3,3,Helping,Coding,Doctor
4228,18,98,69,Science_PCM,BCA,7.23,5,4,2,2,5,5,2,2,2,2,4,5,4,Research,Writing,AI Engineer
4229,17,87,98,Science_PCB,BSc Biotechnology,8.06,4,4,2,5,4,5,5,4,5,4,4,3,5,Creative,Reading,Medical Researcher
4230,23,57,59,Arts,LLB,6.06,5,5,5,5,3,2,3,4,5,3,2,5,5,Creative,Writing,Lawyer
4231,18,51,80,Science_PCM,BA,9.7,4,4,2,2,3,3,4,4,5,3,4,5,5,Helping,Drawing,Defence Officer
4232,23,72,67,Arts,LLB,6.45,2,5,4,3,4,5,4,2,5,4,5,5,5,Research,Writing,Lawyer
4233,20,97,89,Commerce,CA,6.42,2,2,3,3,4,4,5,5,4,4,3,2,5,Helping,Public Speaking,Bank Manager
4234,17,91,53,Science_PCM,BTech,6.78,5,2,3,4,4,5,5,3,3,2,3,3,4,Creative,Coding,AI Engineer
4235,22,81,71,Science_PCM,BTech,8.35,4,5,4,3,2,5,3,3,5,2,5,5,3,Leadership,Writing,Civil Engineer
4236,25,71,70,Arts,BA,9.56,5,5,2,5,2,3,3,4,2,5,5,2,2,Analytical,Drawing,Teacher
4237,20,69,74,Arts,BA,8.36,5,4,2,4,4,2,4,2,5,2,5,5,5,Helping,Public Speaking,Defence Officer
4238,19,52,98,Science_PCM,BTech,8.39,5,2,2,3,4,5,5,2,4,5,3,5,3,Analytical,Drawing,AI Engineer
4239,20,81,88,Science_PCM,BTech,7.65,5,4,4,5,4,5,2,3,3,2,5,2,5,Helping,Sports,AI Engineer
4240,17,97,74,Science_PCM,BSc Data Science,7.83,5,4,5,4,5,5,5,2,3,3,2,2,3,Creative,Sports,Data Scientist
4241,17,57,59,Science_PCM,BCA,9.64,5,4,4,5,4,5,3,4,2,2,5,2,3,Analytical,Music,Software Developer
4242,21,83,77,Commerce,BCom,8.67,5,3,3,5,4,2,2,5,3,4,3,2,4,Analytical,Sports,Accountant
4243,21,97,80,Science_PCM,BFA,8.8,3,4,2,5,2,2,3,3,4,5,2,4,3,Creative,Social Work,Designer
4244,19,86,67,Science_PCM,BSc Data Science,7.24,5,5,5,4,5,5,4,2,5,3,3,2,2,Helping,Coding,Data Scientist
4245,23,69,84,Science_PCM,BTech,8.45,5,4,4,2,4,5,2,5,5,5,5,2,3,Research,Sports,Software Developer
4246,21,69,92,Commerce,BCom,7.32,2,2,3,5,5,4,2,5,2,5,3,3,2,Analytical,Public Speaking,Accountant
4247,19,94,89,Science_PCB,BSc Nursing,6.37,4,4,5,3,3,4,5,5,5,4,2,3,4,Creative,Reading,Nurse
4248,17,66,78,Science_PCM,BDes,8.89,2,3,2,5,4,5,5,3,2,5,2,3,2,Helping,Writing,Designer
4249,17,99,52,Science_PCB,BSc Nursing,9.12,3,5,3,4,3,3,5,2,2,3,5,3,4,Creative,Sports,Nurse
4250,20,67,62,Science_PCB,BSc,9.86,5,3,3,4,5,3,4,3,5,5,5,2,2,Creative,Social Work,Research Scientist
4251,23,55,59,Commerce,BCom,8.9,3,5,2,2,5,3,2,5,4,5,2,2,3,Analytical,Sports,Bank Manager
4252,24,50,75,Science_PCB,BHMS,7.31,4,4,2,2,2,4,5,4,5,2,5,3,4,Analytical,Sports,Doctor
4253,21,71,75,Science_PCM,BTech,7.71,5,5,5,5,4,3,3,3,5,3,3,4,5,Analytical,Public Speaking,Defence Officer
4254,19,79,67,Science_PCB,BSc Nursing,9.18,3,4,3,2,4,2,5,3,3,2,5,3,2,Creative,Writing,Nurse
4255,25,77,50,Science_PCM,BTech,8.43,5,5,3,4,5,5,5,3,3,4,3,2,5,Helping,Public Speaking,Software Developer
4256,22,58,99,Science_PCB,BSc Microbiology,7.82,2,5,4,5,3,4,5,2,2,3,2,2,3,Research,Sports,Medical Researcher
4257,19,56,85,Science_PCB,MBBS,9.6,4,4,4,5,4,2,5,3,2,3,5,4,3,Creative,Coding,Doctor
4258,17,76,50,Science_PCM,BTech,7.5,5,5,5,3,5,5,2,5,2,4,2,4,2,Leadership,Reading,AI Engineer
4259,17,91,86,Science_PCB,BDS,8.18,2,5,5,2,5,3,5,2,4,4,5,2,2,Helping,Drawing,Doctor
4260,18,66,66,Commerce,BBA,8.94,4,4,5,2,5,5,5,2,4,5,4,4,4,Creative,Music,Marketing Manager
4261,25,65,80,Science_PCB,BSc Data Science,9.1,3,3,4,4,5,5,3,2,4,4,4,3,4,Research,Drawing,Research Scientist
4262,23,76,75,Science_PCM,BA,7.13,3,3,4,2,5,3,3,3,5,5,3,4,5,Helping,Drawing,Defence Officer
4263,24,92,51,Science_PCM,BCA,8.55,5,2,2,5,5,5,2,4,3,5,3,2,2,Helping,Drawing,AI Engineer
4264,21,83,76,Commerce,BBA,7.4,3,5,5,2,5,5,2,5,2,4,5,2,4,Leadership,Coding,Financial Analyst
4265,19,59,50,Science_PCM,BTech,9.24,5,4,5,2,4,2,5,4,4,5,5,4,3,Analytical,Sports,Civil Engineer
4266,25,86,62,Arts,BEd,9.59,3,5,4,3,4,5,2,3,2,2,5,3,4,Creative,Coding,Teacher
4267,24,94,58,Commerce,BCom,7.98,2,4,4,3,4,4,4,5,2,3,5,5,2,Analytical,Writing,Bank Manager
4268,19,71,96,Commerce,BBA,7.37,2,5,5,5,5,2,3,2,3,5,2,3,5,Creative,Sports,Entrepreneur
4269,19,51,76,Arts,BA,7.89,2,5,2,4,5,3,3,4,2,4,5,3,3,Leadership,Drawing,Teacher
4270,22,59,55,Science_PCB,BSc Nursing,6.83,3,4,3,3,4,5,5,3,5,5,3,4,3,Leadership,Public Speaking,Nurse
4271,17,85,51,Science_PCM,BTech,6.75,5,4,4,2,4,5,3,5,3,2,5,3,2,Leadership,Writing,Data Scientist
4272,22,58,77,Arts,BBA,8.12,3,5,5,4,4,3,3,2,2,5,3,2,2,Research,Public Speaking,Entrepreneur
4273,19,58,90,Commerce,CA,6.81,5,5,5,2,4,5,2,5,3,4,4,3,3,Analytical,Public Speaking,Accountant
4274,19,80,73,Arts,LLB,8.31,2,5,3,5,5,5,3,2,2,2,2,5,3,Creative,Social Work,Lawyer
4275,20,92,93,Science_PCM,BTech,7.9,5,2,3,2,5,5,3,3,3,2,5,5,4,Creative,Reading,Data Scientist
4276,23,89,91,Science_PCM,BTech,8.12,5,4,5,2,4,5,4,3,3,2,4,3,3,Analytical,Drawing,AI Engineer
4277,17,94,79,Arts,BEd,9.63,5,5,2,4,3,5,4,2,3,5,5,3,3,Research,Writing,Teacher
4278,24,74,69,Commerce,BBA,7.06,2,4,5,4,4,2,3,2,5,5,5,4,5,Research,Public Speaking,Marketing Manager
4279,23,60,69,Arts,LLB,8.43,3,5,5,5,5,3,3,3,4,2,2,5,4,Analytical,Music,Lawyer
4280,18,56,66,Commerce,BBA,7.35,4,5,5,3,4,4,3,5,2,5,4,5,3,Helping,Drawing,Marketing Manager
4281,17,85,81,Arts,LLB,6.59,4,5,5,5,2,2,2,5,3,2,3,5,4,Analytical,Social Work,Lawyer
4282,24,54,73,Arts,BA,7.35,2,5,5,2,4,4,3,5,5,4,5,3,3,Leadership,Drawing,Teacher
4283,21,59,61,Arts,LLB,8.12,5,5,5,5,3,2,4,2,2,4,4,5,2,Research,Public Speaking,Lawyer
4284,17,92,75,Arts,LLB,8.55,4,5,4,2,5,2,2,5,3,2,5,5,5,Creative,Social Work,Lawyer
4285,19,53,84,Science_PCM,BTech,8.93,2,2,5,3,3,2,3,2,3,2,2,4,3,Leadership,Drawing,Civil Engineer
4286,23,73,95,Science_PCM,BTech,6.59,3,3,2,5,3,3,2,4,5,4,5,3,3,Analytical,Sports,Civil Engineer
4287,18,59,64,Science_PCM,BTech,9.59,5,5,2,3,5,5,3,4,2,4,4,5,5,Research,Drawing,AI Engineer
4288,18,60,74,Science_PCB,MBBS,7.14,3,4,5,3,2,4,5,2,2,4,3,4,4,Research,Music,Doctor
4289,17,56,98,Arts,BEd,7.32,2,5,3,5,3,4,5,3,2,2,5,4,4,Research,Reading,Teacher
4290,18,83,58,Arts,LLB,6.2,2,5,5,4,3,5,5,3,4,3,2,5,5,Leadership,Music,Lawyer
4291,22,74,65,Science_PCB,BSc Nursing,7.07,2,4,2,4,4,5,5,4,3,5,5,2,5,Research,Drawing,Nurse
4292,25,59,66,Commerce,CMA,8.76,4,4,2,5,5,2,2,5,2,4,3,5,2,Helping,Social Work,Financial Analyst
4293,17,68,66,Science_PCB,BHMS,8.73,2,5,4,2,4,2,5,3,4,5,2,5,5,Research,Drawing,Doctor
4294,21,58,53,Commerce,BA,9.4,2,4,4,3,5,5,2,4,5,3,2,4,2,Leadership,Writing,Government Officer
4295,22,88,62,Science_PCB,MBBS,9.09,3,4,2,3,5,4,5,2,4,2,3,2,2,Leadership,Sports,Doctor
4296,17,86,69,Science_PCM,BSc Data Science,6.6,5,5,4,3,4,5,4,4,4,4,2,4,2,Research,Coding,Data Scientist
4297,25,57,61,Commerce,BCom,8.16,2,3,5,5,5,2,3,5,5,5,5,5,2,Research,Sports,Accountant
4298,19,52,57,Commerce,BBA,9.79,3,2,5,4,2,4,5,4,4,5,4,4,2,Analytical,Music,Entrepreneur
4299,18,59,70,Science_PCM,BSc Data Science,7.55,4,2,3,4,5,5,3,3,3,5,5,4,4,Helping,Public Speaking,Research Scientist
4300,21,92,90,Science_PCB,BSc Microbiology,9.91,3,5,3,5,4,4,5,2,4,4,5,4,2,Leadership,Social Work,Medical Researcher
4301,18,63,71,Science_PCM,BTech,8.21,4,4,3,2,5,2,3,2,2,3,5,5,2,Helping,Music,Civil Engineer
4302,23,75,51,Arts,BDes,8.9,3,2,2,5,3,5,3,5,4,4,2,3,3,Research,Reading,Designer
4303,21,63,79,Arts,BA,6.34,2,4,5,2,2,5,5,2,5,5,4,3,2,Helping,Public Speaking,Government Officer
4304,17,87,91,Science_PCM,BSc,9.6,2,5,3,4,5,5,4,5,5,5,5,5,3,Helping,Social Work,Research Scientist
4305,25,54,91,Science_PCB,BSc,6.27,4,3,4,4,5,2,3,2,4,5,5,5,4,Creative,Writing,Research Scientist
4306,25,70,55,Science_PCB,BSc,7.05,2,2,4,4,5,4,3,5,5,2,4,4,3,Analytical,Drawing,Research Scientist
4307,23,60,58,Science_PCB,BSc Nursing,9.68,3,5,5,5,3,2,5,5,2,2,2,5,5,Research,Coding,Nurse
4308,21,57,87,Commerce,BCom,7.26,4,3,3,3,4,2,4,5,3,2,2,5,5,Creative,Social Work,Bank Manager
4309,22,50,68,Science_PCM,BSc Data Science,6.98,3,3,5,4,5,3,4,5,3,5,2,5,2,Leadership,Sports,Research Scientist
4310,21,88,70,Science_PCB,BSc,8.63,2,3,5,4,5,3,4,3,5,4,5,3,2,Creative,Social Work,Research Scientist
4311,18,72,57,Science_PCM,BTech,8.91,2,3,4,5,4,3,5,3,4,4,4,5,4,Analytical,Sports,Civil Engineer
4312,25,63,57,Science_PCM,BTech,9.43,5,3,2,3,2,4,5,5,5,2,3,3,3,Helping,Coding,Civil Engineer
4313,18,56,57,Science_PCM,BTech,8.02,4,3,2,2,2,5,5,4,2,4,2,3,3,Analytical,Writing,Civil Engineer
4314,20,60,95,Science_PCB,BSc,8.97,5,3,2,4,5,3,2,3,3,4,4,4,5,Helping,Writing,Research Scientist
4315,19,81,55,Science_PCM,BA,9.0,4,2,4,4,4,5,2,5,5,5,4,5,5,Analytical,Coding,Defence Officer
4316,23,61,64,Arts,LLB,6.02,3,5,5,4,2,4,3,5,2,2,3,5,5,Research,Reading,Lawyer
4317,24,95,98,Science_PCM,BTech,8.26,5,5,5,5,5,5,2,2,4,3,4,2,5,Creative,Writing,Data Scientist
4318,23,66,65,Commerce,BBA,9.05,5,2,5,4,4,5,3,5,3,5,5,4,2,Leadership,Sports,Financial Analyst
4319,25,86,83,Science_PCM,BTech,6.04,5,4,2,2,4,5,4,4,2,3,3,3,4,Research,Drawing,AI Engineer
4320,25,94,98,Arts,LLB,8.41,5,5,5,2,3,4,5,4,4,4,2,5,5,Research,Reading,Lawyer
4321,22,74,74,Arts,BA Economics,7.18,5,5,4,3,3,2,3,2,5,5,2,2,5,Creative,Social Work,Government Officer
4322,18,65,87,Commerce,BCom,7.3,3,2,4,3,4,2,3,5,3,5,2,5,4,Leadership,Writing,Accountant
